2456228.346200     1.072946     0.000200
2456228.346900     1.072401     0.000200
2456228.347600     1.071565     0.000200
2456228.348300     1.071500     0.000200
2456228.349000     1.070667     0.000200
2456228.349700     1.069110     0.000200
2456228.350400     1.069290     0.000200
2456228.351100     1.068493     0.000200
2456228.351800     1.067481     0.000200
2456228.352500     1.066500     0.000200
2456228.353200     1.066175     0.000200
2456228.353900     1.065011     0.000200
2456228.354600     1.063523     0.000200
2456228.362300     1.057291     0.000200
2456228.363000     1.056674     0.000200
2456228.363700     1.055380     0.000200
2456228.364400     1.054327     0.000200
2456228.365800     1.052921     0.000200
2456228.366500     1.052284     0.000200
2456228.367200     1.051166     0.000200
2456228.367900     1.051217     0.000200
2456228.368600     1.050052     0.000200
2456228.377000     1.042956     0.000200
2456228.377700     1.042057     0.000200
2456228.384000     1.035793     0.000200
2456228.384700     1.034780     0.000200
2456228.385400     1.033959     0.000200
2456228.386100     1.032892     0.000200
2456228.386800     1.032265     0.000200
2456228.387500     1.032160     0.000200
2456228.388200     1.030756     0.000200
2456228.388900     1.030602     0.000200
2456228.389600     1.028868     0.000200
2456228.390200     1.028621     0.000200
2456228.390900     1.028214     0.000200
2456228.391600     1.027077     0.000200
2456228.392300     1.026485     0.000200
2456228.393000     1.026309     0.000200
2456228.393700     1.025895     0.000200
2456228.394400     1.024986     0.000200
2456228.395100     1.024721     0.000200
2456228.397900     1.022369     0.000200
2456228.398600     1.022061     0.000200
2456228.399300     1.021083     0.000200
2456228.400000     1.020604     0.000200
2456228.400700     1.020033     0.000200
2456228.401400     1.019573     0.000200
2456228.402100     1.019280     0.000200
2456228.402800     1.018587     0.000200
2456228.403500     1.017852     0.000200
2456228.404200     1.017065     0.000200
2456228.404900     1.016409     0.000200
2456228.405600     1.016152     0.000200
2456228.406300     1.015194     0.000200
2456228.407000     1.015146     0.000200
2456228.407700     1.014187     0.000200
2456228.408400     1.013852     0.000200
2456228.409100     1.013021     0.000200
2456228.409800     1.011939     0.000200
2456228.410500     1.011213     0.000200
2456228.411200     1.011065     0.000200
2456228.411900     1.010850     0.000200
2456228.412600     1.010349     0.000200
2456228.413300     1.009611     0.000200
2456228.414000     1.009099     0.000200
2456228.414700     1.008873     0.000200
2456228.415400     1.008082     0.000200
2456228.416100     1.007839     0.000200
2456228.416800     1.007757     0.000200
2456228.417500     1.006984     0.000200
