# JD_UTC & ucoord [m] & vcoord [m] & eff_wave [m] & eff_band [m] & vis2data [] & vis2err [] & incremental dataset number & dataset
# t [JD] & u [m] baseline & v [m] baseline & lambda_eff [m] effective wavelength & band_eff [m] effective bandwidth & V^2 [] interferometric visibility & sigma_V^2 & incremental dataset number & dataset
2451097.931300    -36.54253320     -3.45032127    5.914000e-07  3.000000e-08      2.11610214e-01    3.12642455e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    6.045000e-07  3.000000e-08      1.42059148e-01    3.04829106e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    6.183000e-07  3.000000e-08      1.23424762e-01    1.76971648e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    6.487000e-07  3.000000e-08      9.98900390e-02    1.90331135e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    6.654000e-07  3.000000e-08      1.53550218e-01    1.74688287e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    6.832000e-07  3.000000e-08      1.97939270e-01    1.82208698e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    7.023000e-07  3.000000e-08      2.52160430e-01    2.31760591e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    7.228000e-07  3.000000e-08      3.33244685e-01    2.90330518e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    7.448000e-07  3.000000e-08      4.65145207e-01    3.28275636e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    7.685000e-07  3.000000e-08      5.72344584e-01    3.52360867e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    7.942000e-07  3.000000e-08      6.39558010e-01    4.08553071e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    8.220000e-07  3.000000e-08      7.15840455e-01    4.30620573e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    8.522000e-07  3.000000e-08      7.67444934e-01    5.51961288e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    5.268000e-07  3.000000e-08      1.92999305e-01    5.87945469e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    5.362000e-07  3.000000e-08      2.41700750e-01    1.17434271e-01       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    5.461000e-07  3.000000e-08      3.77010590e-01    7.18409896e-01       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    5.675000e-07  3.000000e-08      2.68324563e-01    1.12213686e-01       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    5.791000e-07  3.000000e-08      1.91793664e-01    7.76556805e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    5.914000e-07  3.000000e-08      3.80748868e-01    5.36510684e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    6.045000e-07  3.000000e-08      3.99907967e-01    4.85684946e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    6.183000e-07  3.000000e-08      3.55852837e-01    5.30694798e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    6.487000e-07  3.000000e-08      5.52417176e-01    6.74117506e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    6.654000e-07  3.000000e-08      5.53818603e-01    6.35718927e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    6.832000e-07  3.000000e-08      5.50903017e-01    1.25282109e-01       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    7.023000e-07  3.000000e-08      6.40514817e-01    6.97653294e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    7.228000e-07  3.000000e-08      6.62865965e-01    7.19552040e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    7.448000e-07  3.000000e-08      8.26489380e-01    8.22417736e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    7.685000e-07  3.000000e-08      7.43204571e-01    7.80412629e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    7.942000e-07  3.000000e-08      9.19731810e-01    7.62398168e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    8.220000e-07  3.000000e-08      8.91641717e-01    7.46642128e-02       1  vsquared/1998-10-11.dat
2451097.961000     17.83110340     -5.46241915    8.522000e-07  3.000000e-08      8.14209272e-01    6.81285188e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    5.268000e-07  3.000000e-08      2.38049255e-01    5.37082069e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    5.362000e-07  3.000000e-08      3.19881260e-01    5.73231652e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    5.461000e-07  3.000000e-08      1.33855245e-01    3.69256921e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    5.565000e-07  3.000000e-08      1.45140655e-01    3.63073088e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    5.675000e-07  3.000000e-08      2.27183126e-01    3.92648950e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    5.791000e-07  3.000000e-08      2.34136569e-01    2.87412405e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    5.914000e-07  3.000000e-08      2.69387052e-01    2.70324498e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    6.045000e-07  3.000000e-08      2.38015440e-01    3.67393531e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    6.183000e-07  3.000000e-08      3.05890611e-01    3.18605341e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    6.487000e-07  3.000000e-08      5.44037369e-01    5.27567230e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    6.654000e-07  3.000000e-08      6.39401566e-01    5.05135953e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    6.832000e-07  3.000000e-08      6.86570286e-01    5.74263334e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    7.023000e-07  3.000000e-08      6.81352039e-01    5.68203703e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    7.228000e-07  3.000000e-08      9.22201311e-01    6.39329255e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    7.448000e-07  3.000000e-08      7.58422335e-01    6.15405031e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    7.685000e-07  3.000000e-08      9.79152868e-01    6.04378097e-02       1  vsquared/1998-10-11.dat
2451097.961000    -34.41757020     -4.57447339    8.220000e-07  3.000000e-08      9.18720969e-01    5.43276556e-02       1  vsquared/1998-10-11.dat
